"Data";"Ocorrência";"Freqüência";"Tensão R";"Corrente R";"Fat Pot R";"Tensão S";"Corrente S";"Fat Pot S";"Tensão T";"Corrente T";"Fat Pot T"
"10/03/2020 08:08:00";"26";"59,8";"210,48";"72,35";"0,98";"210,28";"64,8";"1";"208,53";"78,5";"0,96"
"10/03/2020 08:08:05";"01";"59,8";"208,62";"95,05";"0,97";"209,14";"80,4";"1";"206,64";"100,3";"0,96"
"10/03/2020 08:08:10";"01";"60";"208,59";"94,95";"0,98";"209,17";"80,3";"1";"206,64";"100,3";"0,96"
"10/03/2020 08:08:15";"01";"60";"208,75";"92,65";"0,98";"209,35";"77,75";"1";"206,92";"97,2";"0,96"
"10/03/2020 08:08:20";"01";"59,8";"208,81";"92,1";"0,98";"209,5";"77,05";"1";"207,06";"96,2";"0,96"
"10/03/2020 08:08:25";"01";"59,8";"208,89";"92,05";"0,98";"209,62";"77,05";"1";"207,14";"96";"0,96"
"10/03/2020 08:08:30";"01";"60";"208,84";"92,05";"0,98";"209,67";"77,05";"1";"207,17";"96,05";"0,96"
"10/03/2020 08:08:35";"01";"60";"208,67";"92,1";"0,98";"209,56";"77,2";"1";"207,07";"96";"0,96"
"10/03/2020 08:08:40";"01";"60";"208,67";"91,8";"0,98";"209,5";"77,25";"1";"206,92";"96,2";"0,96"
"10/03/2020 08:08:45";"01";"60";"208,6";"91,85";"0,98";"209,35";"77,3";"1";"206,85";"96,15";"0,96"
"10/03/2020 08:08:51";"01";"59,8";"208,57";"92,05";"0,98";"209,21";"77,3";"1";"206,78";"96,3";"0,96"
"10/03/2020 08:08:55";"01";"59,8";"208,21";"94";"1";"209,25";"77,3";"1";"206,56";"96,05";"0,96"
"10/03/2020 08:09:01";"01";"59,8";"208,03";"94,95";"1";"209,17";"77,3";"1";"206,39";"96,15";"0,96"
"10/03/2020 08:09:05";"01";"59,8";"207,98";"95";"1";"209,14";"77,3";"1";"206,32";"96,1";"0,96"
"10/03/2020 08:09:10";"01";"59,8";"208,23";"92,4";"1";"209";"77,3";"1";"206,21";"95,95";"0,96"
"10/03/2020 08:09:15";"01";"59,8";"208,73";"88,8";"1";"208,96";"77,15";"1";"206,28";"95,85";"0,96"
"10/03/2020 08:09:20";"01";"59,8";"208,28";"91,6";"1";"208,98";"77,3";"1";"206,32";"95,9";"0,96"
"10/03/2020 08:09:25";"01";"59,8";"208,25";"92,4";"1";"209,03";"77,3";"1";"206,39";"95,9";"0,96"
"10/03/2020 08:09:30";"01";"60";"208,21";"92,35";"1";"209,03";"77,15";"1";"206,37";"95,9";"0,96"
"10/03/2020 08:09:35";"01";"60";"208,23";"92,4";"1";"209,03";"77,15";"1";"206,39";"95,85";"0,96"
"10/03/2020 08:09:40";"01";"60";"208,14";"92,35";"1";"209";"77,05";"1";"206,53";"95,85";"0,96"
"10/03/2020 08:09:45";"01";"59,8";"208,39";"92,45";"1";"209,14";"77,05";"1";"206,67";"96,1";"0,96"
"10/03/2020 08:09:50";"01";"59,8";"209,1";"91,65";"0,98";"209,81";"76,85";"1";"207,25";"95,95";"0,96"
"10/03/2020 08:09:55";"01";"59,8";"209,1";"91,5";"1";"209,84";"76,85";"1";"207,25";"96";"0,96"
"10/03/2020 08:10:00";"01";"59,8";"209,1";"91,45";"1";"209,75";"76,95";"1";"207,2";"96";"0,96"
"10/03/2020 08:10:05";"01";"60";"209,12";"91,5";"1";"209,87";"76,7";"1";"207,25";"96,1";"0,96"
"10/03/2020 08:10:10";"01";"59,8";"209,03";"91,5";"1";"209,92";"74,75";"1";"207,03";"96";"0,96"
"10/03/2020 08:10:15";"01";"59,8";"209,14";"91,5";"1";"210,03";"74,65";"1";"207,12";"96,1";"0,96"
"10/03/2020 08:10:20";"01";"59,8";"209,06";"91,65";"1";"210,09";"74,6";"1";"207,1";"96";"0,96"
"10/03/2020 08:10:25";"01";"59,3";"209";"92,25";"0,98";"210,03";"74,95";"1";"207,09";"96,6";"0,96"
"10/03/2020 08:10:30";"01";"60";"208,75";"95,8";"0,98";"209,85";"78,6";"1";"206,62";"101,7";"0,96"
"10/03/2020 08:10:35";"01";"60";"208,82";"95,7";"0,98";"209,78";"78,45";"1";"206,62";"101,6";"0,96"
"10/03/2020 08:10:40";"01";"60";"209,17";"93,3";"0,98";"209,73";"78,35";"1";"206,67";"101,25";"0,96"
"10/03/2020 08:10:45";"01";"59,8";"209,42";"91,9";"0,98";"209,67";"78,2";"1";"206,64";"100,75";"0,96"
"10/03/2020 08:10:50";"01";"59,8";"209,32";"91,95";"0,98";"209,67";"78,2";"1";"206,62";"100,6";"0,96"
"10/03/2020 08:10:55";"01";"59,8";"208,82";"95,5";"0,98";"209,75";"78,4";"1";"206,7";"100,7";"0,96"
"10/03/2020 08:11:00";"01";"59,8";"208,75";"95,35";"0,98";"209,73";"78,25";"1";"206,67";"100,45";"0,96"
"10/03/2020 08:11:05";"01";"59,8";"208,82";"95,4";"0,98";"209,78";"78,3";"1";"206,64";"100,55";"0,96"
"10/03/2020 08:11:10";"01";"58,3";"208,78";"95,55";"0,98";"209,73";"78,45";"1";"206,62";"100,55";"0,96"
"10/03/2020 08:11:15";"01";"60";"208,75";"95,45";"0,98";"209,75";"78,35";"1";"206,39";"101,35";"0,96"
"10/03/2020 08:11:20";"01";"60";"208,84";"95,4";"0,98";"209,78";"78,3";"1";"206,39";"101";"0,96"
"10/03/2020 08:11:25";"01";"59,8";"209";"93,55";"0,98";"209,62";"78,2";"1";"206,42";"101,2";"0,96"
"10/03/2020 08:11:30";"01";"59,8";"209,32";"91,85";"1";"209,78";"78";"1";"206,46";"101,05";"0,96"
"10/03/2020 08:11:35";"01";"59,8";"209,42";"91,8";"1";"209,78";"78";"1";"206,53";"101,05";"0,96"
"10/03/2020 08:11:40";"01";"59,8";"209,39";"91,95";"0,98";"209,84";"78,05";"1";"206,53";"101,05";"0,96"
"10/03/2020 08:11:45";"01";"59,8";"209,32";"92";"0,98";"209,84";"78,05";"1";"206,59";"100,95";"0,96"
"10/03/2020 08:11:50";"01";"59,8";"209,42";"91,9";"1";"209,85";"78";"1";"206,62";"100,95";"0,96"
"10/03/2020 08:11:55";"01";"59,8";"209,31";"92";"1";"209,78";"78,1";"1";"206,6";"101,05";"0,96"
"10/03/2020 08:12:00";"01";"59,8";"209,32";"92,15";"1";"209,78";"78,2";"1";"206,59";"101,1";"0,96"
"10/03/2020 08:12:05";"01";"59,8";"209,31";"92,1";"1";"209,75";"78,1";"1";"206,45";"101,15";"0,96"
"10/03/2020 08:12:10";"01";"59,8";"209,06";"93,6";"0,98";"209,67";"78,1";"1";"206,39";"101,1";"0,96"
"10/03/2020 08:12:15";"01";"59,8";"208,67";"95,65";"0,98";"209,92";"76,35";"1";"206,39";"101,2";"0,96"
"10/03/2020 08:12:20";"01";"59,8";"208,67";"95,45";"1";"210,32";"74,1";"1";"206,48";"101";"0,96"
"10/03/2020 08:12:25";"01";"59,8";"208,75";"95,4";"0,98";"210,46";"73,95";"1";"206,6";"100,9";"0,96"
"10/03/2020 08:12:30";"01";"59,8";"208,73";"95,2";"1";"210,57";"73,9";"1";"206,75";"100,75";"0,96"
"10/03/2020 08:12:35";"01";"59,8";"208,56";"95,15";"0,98";"210,64";"73,75";"1";"206,73";"100,8";"0,96"
"10/03/2020 08:12:40";"01";"60";"208,56";"94,95";"0,98";"210,78";"73,6";"1";"206,87";"100,65";"0,96"
"10/03/2020 08:12:45";"01";"60";"208,5";"94,6";"0,98";"210,67";"73,5";"1";"206,82";"100,5";"0,96"
"10/03/2020 08:12:50";"01";"60";"208,95";"91,85";"1";"210,62";"73,3";"1";"206,6";"100,5";"0,96"
"10/03/2020 08:12:55";"01";"59,8";"209,07";"90,75";"1";"210,57";"73,15";"1";"206,62";"100,35";"0,96"
"10/03/2020 08:13:00";"01";"59,8";"209,14";"90,8";"1";"210,64";"73,2";"1";"206,67";"100,35";"0,96"
"10/03/2020 08:13:05";"01";"59,8";"209,35";"90,6";"1";"210,82";"72,95";"1";"206,92";"100,2";"0,96"
"10/03/2020 08:13:10";"01";"59,3";"209,32";"90,4";"0,98";"210,84";"72,7";"1";"206,89";"99,9";"0,95"
"10/03/2020 08:13:15";"01";"59,8";"209,31";"89,75";"0,98";"210,85";"72,15";"1";"206,89";"99,2";"0,95"
"10/03/2020 08:13:20";"01";"59,8";"209,28";"89,6";"0,98";"210,84";"71,9";"1";"206,89";"99,05";"0,95"
"10/03/2020 08:13:25";"01";"59,8";"209,35";"89,4";"0,98";"211";"71,85";"1";"207,07";"98,9";"0,95"
"10/03/2020 08:13:30";"01";"60";"209,34";"89,2";"1";"211";"71,7";"1";"206,89";"98,7";"0,95"
"10/03/2020 08:13:35";"01";"60";"209,37";"89,1";"0,98";"211";"71,5";"1";"206,96";"98,6";"0,95"
"10/03/2020 08:13:40";"01";"59,8";"209,31";"88,95";"0,98";"210,87";"71,4";"1";"206,96";"98,45";"0,95"
"10/03/2020 08:13:45";"01";"59,8";"209,21";"88,9";"0,98";"210,73";"71,2";"1";"206,71";"98,35";"0,95"
"10/03/2020 08:13:50";"01";"59,8";"209,21";"88,8";"0,98";"210,78";"71,1";"1";"206,67";"98,05";"0,95"
"10/03/2020 08:13:55";"01";"59,8";"209,28";"88,7";"0,98";"210,84";"71";"1";"206,75";"98,2";"0,95"
"10/03/2020 08:14:00";"01";"59,8";"209,32";"88,55";"0,98";"210,87";"70,85";"1";"206,84";"97,95";"0,95"
"10/03/2020 08:14:05";"01";"59,8";"208,85";"91,7";"0,98";"211,09";"70,8";"1";"207,06";"97,95";"0,95"
"10/03/2020 08:14:10";"01";"59,8";"209,03";"91,85";"0,98";"210,5";"75,55";"1";"207,25";"97,85";"0,95"
"10/03/2020 08:14:15";"01";"59,8";"209,03";"91,5";"0,98";"210,37";"76,25";"1";"207,57";"95,5";"0,95"
"10/03/2020 08:14:20";"01";"60";"209,73";"83,45";"1";"211,03";"66,85";"1";"208,25";"87,25";"0,97"
"10/03/2020 08:14:25";"01";"59,8";"209,92";"82,9";"1";"211,14";"66,55";"1";"208,32";"86,7";"0,97"
"10/03/2020 08:14:30";"01";"60";"210";"83";"1";"210,35";"72,85";"1";"208,42";"86,85";"0,97"
"10/03/2020 08:14:35";"01";"60";"210,14";"81,7";"1";"210,48";"71,1";"1";"208,28";"86,85";"0,97"
"10/03/2020 08:14:40";"01";"60";"210,37";"79,4";"1";"210,25";"71,25";"1";"208,12";"86,95";"0,97"
"10/03/2020 08:14:45";"01";"59,8";"209,87";"82,6";"1";"210,25";"71,45";"1";"208,2";"86,85";"0,97"
"10/03/2020 08:14:50";"01";"59,8";"209,84";"83";"1";"210,25";"71,45";"1";"208,17";"86,95";"0,97"
"10/03/2020 08:14:55";"01";"59,8";"209,7";"83,05";"1";"210,2";"71,4";"1";"208,09";"86,85";"0,97"
"10/03/2020 08:15:00";"01";"59,8";"209,67";"82,95";"1";"210,14";"71,3";"1";"208,07";"86,8";"0,97"
"10/03/2020 08:15:05";"01";"59,8";"209,73";"82,9";"1";"210,09";"71,25";"1";"208";"86,9";"0,97"
"10/03/2020 08:15:10";"01";"59,8";"209,75";"82,45";"1";"210,06";"71";"1";"208";"86,9";"0,97"
"10/03/2020 08:15:15";"01";"59,8";"210,48";"77,6";"1";"209,92";"70,75";"1";"207,75";"86,6";"0,97"
"10/03/2020 08:15:20";"01";"59,8";"210,45";"76,75";"1";"209,92";"70,6";"1";"207,75";"86,45";"0,97"
"10/03/2020 08:15:25";"01";"59,8";"210,14";"81,2";"0,98";"209,46";"76,65";"1";"207,71";"89,7";"0,96"
"10/03/2020 08:15:30";"01";"59,8";"210,09";"82,3";"0,98";"209,17";"78,9";"1";"207,62";"90,45";"0,96"
"10/03/2020 08:15:35";"01";"59,8";"209,98";"82,35";"0,98";"209,14";"78,45";"1";"207,53";"90,45";"0,96"
"10/03/2020 08:15:40";"01";"59,8";"210,25";"79,75";"1";"209,28";"75,4";"1";"207,78";"86,8";"0,96"
"10/03/2020 08:15:45";"01";"59,8";"210,25";"79,55";"1";"209,42";"74,85";"1";"207,85";"86,45";"0,96"
"10/03/2020 08:15:50";"01";"59,8";"210,21";"79,5";"1";"209,39";"74,7";"1";"207,78";"86,35";"0,97"
"10/03/2020 08:15:55";"01";"59,8";"210,14";"79,6";"1";"209,35";"74,65";"1";"207,78";"86,5";"0,97"
"10/03/2020 08:16:00";"01";"59,8";"210,2";"79,65";"1";"209,37";"74,55";"1";"207,81";"86,75";"0,96"
"10/03/2020 08:16:05";"01";"59,8";"210,32";"79,75";"1";"209,57";"74,65";"1";"207,96";"86,75";"0,96"
"10/03/2020 08:16:10";"01";"59,8";"210,31";"79,75";"1";"209,71";"74,6";"1";"208,12";"86,75";"0,97"
"10/03/2020 08:16:15";"01";"59,8";"210,39";"79,75";"1";"209,78";"74,6";"1";"208,14";"86,75";"0,97"
"10/03/2020 08:16:20";"01";"60";"210,42";"79,85";"1";"209,81";"74,8";"1";"208,2";"86,85";"0,97"
"10/03/2020 08:16:25";"01";"59,8";"210,39";"79,9";"1";"209,78";"74,9";"1";"208,21";"86,95";"0,97"
"10/03/2020 08:16:30";"01";"59,8";"210,28";"79,9";"1";"209,53";"75,05";"1";"208,07";"87";"0,96"
"10/03/2020 08:16:35";"01";"59,8";"210,78";"77,55";"1";"209,64";"74,95";"1";"208";"86,95";"0,97"
"10/03/2020 08:16:40";"01";"59,8";"210,78";"77,5";"1";"209,56";"74,9";"1";"208,03";"86,95";"0,97"
"10/03/2020 08:16:45";"01";"59,8";"210,82";"76,65";"1";"209,62";"74,8";"1";"207,89";"86,85";"0,97"
"10/03/2020 08:16:50";"01";"59,8";"211,1";"75,2";"1";"209,56";"74,7";"1";"207,89";"86,85";"0,97"
"10/03/2020 08:16:55";"01";"59,8";"211";"75,2";"1";"209,5";"74,85";"1";"207,84";"86,85";"0,97"
"10/03/2020 08:17:00";"01";"59,8";"210,87";"75,25";"1";"209,37";"74,9";"1";"207,7";"86,9";"0,97"
"10/03/2020 08:17:05";"01";"59,8";"210,98";"75,25";"1";"209,34";"74,9";"1";"207,67";"87";"0,97"
"10/03/2020 08:17:10";"01";"59,8";"211,09";"75,25";"1";"209,48";"74,85";"1";"207,71";"87,05";"0,97"
"10/03/2020 08:17:15";"01";"59,8";"210,96";"75,25";"1";"209,37";"74,8";"1";"208";"84,95";"0,97"
"10/03/2020 08:17:21";"01";"59,8";"210,98";"75,3";"1";"209,25";"74,8";"1";"208";"84,75";"0,97"
"10/03/2020 08:17:26";"01";"59,8";"210,84";"75,4";"1";"209,21";"74,85";"1";"207,89";"84,85";"0,97"
"10/03/2020 08:17:30";"01";"59,8";"210,85";"75,35";"1";"209,25";"74,85";"1";"207,89";"84,8";"0,97"
"10/03/2020 08:17:35";"01";"59,8";"210,71";"75,3";"1";"209,1";"74,85";"1";"207,64";"84,6";"0,97"
"10/03/2020 08:17:40";"01";"59,8";"210,45";"75,35";"1";"208,85";"74,8";"1";"207,46";"84,7";"0,97"
"10/03/2020 08:17:45";"01";"59,8";"210,39";"75,3";"1";"208,7";"74,75";"1";"207,75";"82,7";"0,97"
"10/03/2020 08:17:50";"01";"59,8";"210,48";"75,25";"1";"208,78";"74,8";"1";"207,89";"82,35";"0,97"
"10/03/2020 08:17:55";"01";"59,8";"210,39";"75,3";"1";"208,78";"74,75";"1";"207,87";"82,35";"0,97"
"10/03/2020 08:18:00";"01";"59,8";"210,32";"75,3";"1";"209,03";"72,3";"1";"207,67";"82,15";"0,97"
"10/03/2020 08:18:05";"01";"59,8";"210,06";"77,45";"1";"209";"72,9";"1";"207,35";"85,15";"0,97"
"10/03/2020 08:18:10";"01";"59,8";"209,95";"79,3";"1";"208,92";"74,85";"1";"207,09";"88,15";"0,97"
"10/03/2020 08:18:15";"01";"59,8";"210";"79,2";"1";"209,03";"74,8";"1";"207,34";"88";"0,97"
"10/03/2020 08:18:20";"01";"60";"210,1";"79,2";"1";"209,23";"74,75";"1";"207,56";"87,65";"0,97"
"10/03/2020 08:18:25";"01";"60";"210,06";"79,25";"1";"209,31";"74,65";"1";"207,67";"87,4";"0,97"
"10/03/2020 08:18:30";"01";"60";"210,09";"79,1";"1";"209,35";"74,65";"1";"207,75";"87,05";"0,97"
"10/03/2020 08:18:35";"01";"60";"209,89";"79,2";"1";"209,17";"74,65";"1";"207,5";"87,05";"0,97"
"10/03/2020 08:18:40";"01";"60";"210,09";"77,4";"1";"208,89";"74,55";"1";"207,31";"86,95";"0,97"
"10/03/2020 08:18:45";"01";"59,8";"210,2";"76,6";"1";"208,82";"74,5";"1";"207,17";"87,05";"0,97"
"10/03/2020 08:18:50";"01";"59,8";"210,25";"76,75";"1";"208,84";"74,6";"1";"206,67";"90,6";"0,97"
"10/03/2020 08:18:55";"01";"59,8";"210,23";"76,75";"1";"208,89";"74,5";"1";"206,71";"90,25";"0,97"
"10/03/2020 08:19:00";"01";"59,8";"210,25";"76,7";"1";"208,92";"74,45";"1";"206,71";"90,2";"0,97"
"10/03/2020 08:19:05";"01";"59,8";"210,14";"76,7";"1";"208,81";"74,4";"1";"206,67";"90,1";"0,97"
"10/03/2020 08:19:10";"01";"59,8";"210,17";"76,85";"1";"208,75";"74,4";"1";"206,53";"89,95";"0,97"
"10/03/2020 08:19:15";"01";"59,8";"210,25";"76,85";"1";"208,62";"74,45";"1";"206,5";"89,9";"0,97"
"10/03/2020 08:19:20";"01";"59,8";"210,31";"76,8";"1";"208,71";"74,4";"1";"206,57";"89,6";"0,97"
"10/03/2020 08:19:25";"01";"59,8";"210,37";"76,85";"1";"208,87";"74,3";"1";"206,71";"89,55";"0,97"
"10/03/2020 08:19:30";"01";"59,8";"210,37";"76,8";"1";"208,92";"74,3";"1";"206,81";"89,35";"0,97"
"10/03/2020 08:19:35";"01";"59,8";"210,28";"76,75";"1";"208,89";"74,2";"1";"206,73";"89,3";"0,97"
"10/03/2020 08:19:40";"01";"59,8";"210,25";"76,8";"1";"208,75";"74,2";"1";"206,6";"89,1";"0,97"
"10/03/2020 08:19:45";"01";"59,8";"210,28";"76,9";"1";"208,78";"74,3";"1";"206,6";"89,25";"0,97"
"10/03/2020 08:19:50";"01";"59,8";"210,39";"76,8";"1";"208,89";"74,3";"1";"206,7";"89,3";"0,97"
"10/03/2020 08:19:55";"01";"59,8";"210,35";"76,9";"1";"208,89";"74,25";"1";"206,71";"89,25";"0,97"
"10/03/2020 08:20:00";"01";"59,8";"210,39";"76,9";"1";"208,92";"74,2";"1";"206,78";"89,3";"0,97"
"10/03/2020 08:20:05";"01";"59,8";"210,34";"76,7";"1";"208,95";"74,1";"1";"206,92";"89,25";"0,97"
"10/03/2020 08:20:10";"01";"59,8";"210,32";"76,7";"1";"208,89";"74,15";"1";"206,95";"89,25";"0,97"
"10/03/2020 08:20:15";"01";"60";"210,42";"76,7";"1";"208,92";"74,1";"1";"206,95";"89,3";"0,97"
"10/03/2020 08:20:20";"01";"60";"210,45";"76,8";"1";"209,06";"74,1";"1";"207,06";"89,25";"0,97"
"10/03/2020 08:20:25";"01";"60";"210,5";"76,85";"1";"208,46";"78,65";"1";"207,12";"89,35";"0,97"
"10/03/2020 08:20:30";"01";"60";"210,46";"76,95";"1";"208,39";"78,5";"1";"207,03";"89,55";"0,97"
"10/03/2020 08:20:35";"01";"59,8";"210,14";"79,4";"1";"208,45";"78,6";"1";"207,17";"89,6";"0,97"
"10/03/2020 08:20:40";"01";"60";"210,03";"80,05";"1";"208,42";"78,65";"1";"207,12";"89,65";"0,97"
"10/03/2020 08:20:45";"01";"59,8";"209,98";"79,95";"1";"208,35";"78,65";"1";"207,07";"89,65";"0,97"
"10/03/2020 08:20:50";"01";"59,8";"210,03";"79,75";"1";"208,34";"78,6";"1";"207,1";"89,6";"0,97"
"10/03/2020 08:20:55";"01";"59,8";"209,98";"79,85";"1";"208,31";"78,65";"1";"207,1";"89,75";"0,97"
"10/03/2020 08:21:00";"01";"59,8";"210,03";"79,75";"1";"208,23";"78,65";"1";"207,03";"89,65";"0,97"
"10/03/2020 08:21:05";"01";"59,8";"210,14";"79,65";"1";"208,45";"78,5";"1";"207,21";"89,6";"0,97"
"10/03/2020 08:21:10";"01";"60";"210,03";"79,35";"1";"208,35";"78,45";"1";"207,25";"89,3";"0,97"
"10/03/2020 08:21:15";"01";"59,8";"210,07";"79,2";"1";"208,32";"78,45";"1";"207,14";"89,6";"0,97"
"10/03/2020 08:21:20";"01";"59,8";"210";"79,2";"1";"208,25";"78,45";"1";"207,03";"89,8";"0,97"
"10/03/2020 08:21:25";"01";"59,8";"210,06";"79,25";"1";"208,32";"78,45";"1";"206,87";"90,55";"0,97"
"10/03/2020 08:21:30";"01";"59,8";"210,06";"79,35";"1";"208,34";"78,5";"1";"206,42";"93,35";"0,97"
"10/03/2020 08:21:35";"01";"59,8";"209,96";"79,35";"1";"208,12";"78,45";"1";"206,25";"93,55";"0,97"
"10/03/2020 08:21:40";"01";"59,8";"210,09";"79,2";"1";"208,34";"78,35";"1";"206,42";"93,65";"0,97"
"10/03/2020 08:21:45";"01";"59,8";"210,32";"79,15";"1";"208,56";"78,3";"1";"206,67";"93,75";"0,97"
"10/03/2020 08:21:50";"01";"60";"210,42";"79,15";"1";"208,81";"78,2";"1";"206,89";"93,6";"0,97"
"10/03/2020 08:21:55";"01";"60";"210,35";"79,05";"1";"208,92";"76,35";"1";"206,73";"93,5";"0,97"
"10/03/2020 08:22:00";"01";"60";"209,75";"82";"1";"208,82";"76,05";"1";"206,6";"93,5";"0,97"
"10/03/2020 08:22:05";"01";"60";"209,92";"82,2";"1";"209";"76,05";"1";"206,67";"93,75";"0,97"
"10/03/2020 08:22:10";"01";"60";"210";"82";"1";"208,96";"75,9";"1";"206,7";"93,8";"0,97"
"10/03/2020 08:22:15";"01";"59,8";"209,7";"85,85";"1";"208,84";"79,25";"1";"206,53";"96,8";"0,96"
"10/03/2020 08:22:20";"01";"59,8";"209,5";"88,25";"1";"208,87";"80,7";"1";"206,56";"98,4";"0,96"
"10/03/2020 08:22:25";"01";"60";"209,57";"87,7";"1";"208,87";"80,35";"1";"206,6";"97,95";"0,96"
"10/03/2020 08:22:30";"01";"60";"209,73";"86,8";"1";"208,89";"80,05";"1";"206,56";"97,55";"0,96"
"10/03/2020 08:22:35";"01";"59,8";"209,64";"86,4";"1";"208,89";"79,9";"1";"206,46";"97,65";"0,96"
"10/03/2020 08:22:40";"01";"60";"209,78";"85,95";"1";"209";"79,5";"1";"206,7";"96,7";"0,96"
"10/03/2020 08:22:45";"01";"59,8";"209,62";"85,45";"1";"208,84";"79,05";"1";"206,75";"94,8";"0,96"
"10/03/2020 08:22:50";"01";"59,8";"209,67";"84,65";"1";"208,89";"78,3";"1";"207,06";"93,4";"0,96"
"10/03/2020 08:22:55";"01";"59,3";"209,81";"84,15";"1";"209,03";"77,7";"1";"207,09";"92,75";"0,96"
"10/03/2020 08:23:00";"01";"59,3";"209,81";"82,45";"1";"209,14";"75,8";"1";"207,25";"90,55";"0,96"
"10/03/2020 08:23:05";"01";"60";"210,03";"79,85";"0,98";"209,14";"73,75";"1";"207,48";"88,05";"0,96"
"10/03/2020 08:23:10";"01";"59,8";"209,96";"80";"0,98";"209,17";"73,4";"1";"207,64";"87,7";"0,96"
"10/03/2020 08:23:15";"01";"59,8";"209,81";"79,7";"0,98";"209,03";"73,15";"1";"207,46";"87,55";"0,96"
"10/03/2020 08:23:20";"01";"60";"210,14";"76,75";"0,98";"209,14";"71,15";"1";"207,59";"85,75";"0,97"
"10/03/2020 08:23:25";"01";"59,8";"210,82";"71,1";"1";"209,67";"65,9";"1";"208,28";"79,8";"0,97"
"10/03/2020 08:23:30";"01";"59,8";"211";"70,6";"1";"209,62";"67,35";"1";"208,48";"79,3";"0,97"
"10/03/2020 08:23:35";"01";"59,8";"210,95";"70,4";"1";"210";"64,2";"1";"208,39";"79,35";"0,97"
"10/03/2020 08:23:40";"01";"59,8";"211";"70,1";"1";"210,17";"63,2";"1";"208,14";"81,45";"0,97"
"10/03/2020 08:23:45";"01";"59,8";"211,25";"70,15";"1";"210,37";"63,25";"1";"207,6";"85,5";"0,97"
"10/03/2020 08:23:50";"01";"59,8";"211,28";"70,15";"1";"210,31";"63,45";"1";"207,6";"85,6";"0,97"
"10/03/2020 08:23:55";"01";"59,8";"211,14";"70,05";"1";"210,25";"63,45";"1";"207,56";"85,5";"0,97"
"10/03/2020 08:24:00";"01";"59,8";"211,17";"70";"1";"210,25";"63,5";"1";"207,62";"85,2";"0,97"
"10/03/2020 08:24:05";"01";"59,8";"211,17";"70";"1";"210,25";"63,6";"1";"207,57";"85,1";"0,97"
"10/03/2020 08:24:10";"01";"60";"211,03";"70";"1";"210,25";"63,7";"1";"207,78";"83,25";"0,97"
"10/03/2020 08:24:15";"01";"60";"210,98";"70";"1";"210,17";"63,7";"1";"207,82";"82,85";"0,97"
"10/03/2020 08:24:20";"01";"60";"210,92";"69,95";"1";"210,07";"63,75";"1";"207,82";"82,55";"0,97"
"10/03/2020 08:24:25";"01";"59,8";"210,96";"70";"1";"210,17";"63,85";"1";"207,85";"82,45";"0,97"
"10/03/2020 08:24:30";"01";"59,8";"210,84";"69,85";"1";"210,25";"63,9";"1";"207,95";"82,5";"0,97"
"10/03/2020 08:24:35";"01";"59,8";"210,84";"69,85";"1";"210,25";"64,05";"1";"208";"82,5";"0,97"
"10/03/2020 08:24:40";"01";"59,8";"211";"69,85";"1";"210,23";"64,1";"1";"208";"82,25";"0,97"
"10/03/2020 08:24:45";"01";"59,8";"210,73";"73,7";"0,98";"209,64";"69,95";"1";"207,75";"86,6";"0,96"
"10/03/2020 08:24:50";"01";"59,8";"210,53";"75,75";"0,98";"209,42";"72,9";"1";"207,57";"88,85";"0,96"
"10/03/2020 08:24:55";"01";"60";"210,39";"75,85";"0,98";"209,34";"72,9";"1";"207,53";"88,9";"0,96"
"10/03/2020 08:25:00";"01";"59,8";"210,39";"75,9";"0,98";"209,48";"71,25";"1";"207,42";"88,8";"0,96"
"10/03/2020 08:25:05";"01";"59,8";"210,42";"75,95";"0,98";"209,82";"67,3";"1";"207,28";"88,75";"0,96"
"10/03/2020 08:25:10";"01";"59,8";"210,35";"76";"0,98";"209,84";"67,4";"1";"207,25";"88,4";"0,96"
"10/03/2020 08:25:15";"01";"59,8";"210,34";"76,15";"0,98";"209,78";"67,5";"1";"207,25";"88,35";"0,96"
"10/03/2020 08:25:20";"01";"59,8";"209,84";"81,25";"0,98";"209,46";"71,55";"1";"206,96";"92,05";"0,96"
"10/03/2020 08:25:25";"01";"59,8";"209,78";"82,55";"0,98";"209,37";"72,45";"1";"206,87";"92,95";"0,96"
"10/03/2020 08:25:30";"01";"59,8";"209,78";"82,15";"0,98";"209,46";"72,35";"1";"206,89";"92,95";"0,96"
"10/03/2020 08:25:35";"01";"59,8";"209,81";"81,8";"1";"209,5";"72,5";"1";"206,89";"93,15";"0,96"
"10/03/2020 08:25:40";"01";"59,8";"209,53";"84,6";"0,98";"209,12";"75,55";"1";"206,37";"97";"0,96"
"10/03/2020 08:25:45";"01";"59,8";"209,31";"87,55";"0,98";"209,09";"77";"1";"206,2";"99,05";"0,96"
"10/03/2020 08:25:51";"01";"59,8";"209";"89,05";"0,98";"209,12";"76,9";"1";"206,2";"98,85";"0,96"
"10/03/2020 08:25:55";"01";"60";"209,1";"89,15";"0,98";"208,46";"82";"1";"206,28";"98,6";"0,96"
"10/03/2020 08:26:00";"01";"59,8";"209,2";"89,45";"0,98";"207,98";"85,65";"1";"206,7";"96,9";"0,96"
"10/03/2020 08:26:05";"01";"59,8";"209,14";"89,7";"0,98";"207,78";"87,5";"1";"206,89";"96,1";"0,96"
